Enc (micros)    Dec (micros)
Enc: 14312	Dec: 14536
Enc: 14316	Dec: 14536
Enc: 14312	Dec: 14544
Enc: 14316	Dec: 14536
Enc: 14312	Dec: 14536
Enc: 14312	Dec: 14540
Enc: 14316	Dec: 14536
Enc: 14312	Dec: 14544
Enc: 14312	Dec: 14536
Enc: 14312	Dec: 14536
Enc: 14312	Dec: 14536
Enc: 14312	Dec: 14536
Enc: 14316	Dec: 14544
Enc: 14312	Dec: 14536
Enc: 14312	Dec: 14536
Enc: 14312	Dec: 14536
Enc: 14312	Dec: 14536
Enc: 14312	Dec: 14544
Enc: 14312	Dec: 14536
Enc: 14312	Dec: 14536
Enc: 14316	Dec: 14536
Enc: 14312	Dec: 14536
Enc: 14312	Dec: 14544
Enc: 14316	Dec: 14536
Enc: 14316	Dec: 14536
Enc: 14312	Dec: 14536
Enc: 14312	Dec: 14536
Enc: 14312	Dec: 14544
Enc: 14312	Dec: 14536
Enc: 14312	Dec: 14536
Enc: 14312	Dec: 14536
Enc: 14312	Dec: 14536
Enc: 14312	Dec: 14540
Enc: 14312	Dec: 14536
Enc: 14312	Dec: 14536
Enc: 14312	Dec: 14536
Enc: 14312	Dec: 14536
Enc: 14316	Dec: 14544
Enc: 14312	Dec: 14540
Enc: 14312	Dec: 14540
Enc: 14312	Dec: 14540
Enc: 14316	Dec: 14540
Enc: 14316	Dec: 14544
Enc: 14312	Dec: 14540
Enc: 14316	Dec: 14536
Enc: 14312	Dec: 14540
Enc: 14316	Dec: 14540
Enc: 14316	Dec: 14544
Enc: 14312	Dec: 14540
Enc: 14312	Dec: 14540
Enc: 14316	Dec: 14540
Enc: 14312	Dec: 14536
Enc: 14312	Dec: 14544
Enc: 14308	Dec: 14536
Enc: 14312	Dec: 14540
Enc: 14316	Dec: 14536
Enc: 14312	Dec: 14536
